,age,gender,alter_age,alter_gender,cntct_intensity,cntct_rate,pop,alter_age_strata,part,mu,y,y_strata,cntct_intensity_strata,pop_strata,cntct_rate_strata
7072,46,Female,22,Female,0.392012825999267,8.190293273926407e-07,478631,20-24,32.0,13.0,7,23,0.7849676050171882,2383278,3.293646838586133e-07
7073,46,Female,22,Male,0.28135332113807077,5.648133962441321e-07,498135,20-24,32.0,9.0,7,19,0.5605527969912392,2464328,2.274667970299567e-07
7074,46,Female,23,Female,0.14729526671675433,3.0376609200872416e-07,484897,20-24,32.0,5.0,5,23,0.7849676050171882,2383278,3.293646838586133e-07
7075,46,Female,23,Male,0.10647544438458992,2.1180502359154956e-07,502705,20-24,32.0,3.0,4,19,0.5605527969912392,2464328,2.274667970299567e-07
7076,46,Female,24,Female,0.049198717119459195,1.0349149248186053e-07,475389,20-24,32.0,2.0,3,23,0.7849676050171882,2383278,3.293646838586133e-07
7077,46,Female,24,Male,0.034656526383492765,7.060167453051652e-08,490874,20-24,32.0,1.0,2,19,0.5605527969912392,2464328,2.274667970299567e-07
7078,46,Female,25,Female,0.049563119874455275,1.0483026407791824e-07,472794,20-24,32.0,2.0,2,23,0.7849676050171882,2383278,3.293646838586133e-07
7079,46,Female,25,Male,0.03396851306519288,7.060167453051652e-08,481129,20-24,32.0,1.0,0,19,0.5605527969912392,2464328,2.274667970299567e-07
7080,46,Female,26,Female,0.004955674258506639,1.0436953495022617e-08,474820,25-34,32.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7081,46,Female,26,Male,0.0034122777724042057,7.060167453051651e-09,483314,25-34,32.0,0.0,0,0,0.02935569970848568,4808688,6.104721227179987e-09
7082,46,Female,27,Female,0.004961888048862857,1.0359323494738499e-08,478978,25-34,32.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7083,46,Female,27,Male,0.0034336135984473276,7.060167453051651e-09,486336,25-34,32.0,0.0,0,0,0.02935569970848568,4808688,6.104721227179987e-09
7084,46,Female,28,Female,0.0,0.0,492891,25-34,32.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7085,46,Female,28,Male,0.0,0.0,501166,25-34,32.0,0.0,0,0,0.02935569970848568,4808688,6.104721227179987e-09
7086,46,Female,29,Female,0.0,0.0,496952,25-34,32.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7087,46,Female,29,Male,0.0,0.0,503461,25-34,32.0,0.0,0,0,0.02935569970848568,4808688,6.104721227179987e-09
7088,46,Female,30,Female,0.0,0.0,493679,25-34,32.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7089,46,Female,30,Male,0.0,0.0,497543,25-34,32.0,0.0,0,0,0.02935569970848568,4808688,6.104721227179987e-09
7090,46,Female,31,Female,0.0023666861430369475,4.916532798966597e-09,481373,25-34,32.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7091,46,Female,31,Male,0.002139032171065033,4.412604658157282e-09,484755,25-34,32.0,0.0,0,0,0.02935569970848568,4808688,6.104721227179987e-09
7092,46,Female,32,Female,0.0023657251336807,5.073778074015206e-09,466265,25-34,32.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7093,46,Female,32,Male,0.0020735755935659284,4.412604658157282e-09,469921,25-34,32.0,0.0,0,0,0.02935569970848568,4808688,6.104721227179987e-09
7094,46,Female,33,Female,0.006840699264604153,1.463341953747752e-08,467471,25-34,32.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7095,46,Female,33,Male,0.006250353008372652,1.3237813974471844e-08,472159,25-34,32.0,0.0,0,0,0.02935569970848568,4808688,6.104721227179987e-09
7096,46,Female,34,Female,0.006852943643575272,1.4978849863992045e-08,457508,25-34,32.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7097,46,Female,34,Male,0.006095391157987484,1.3237813974471844e-08,460453,25-34,32.0,0.0,0,0,0.02935569970848568,4808688,6.104721227179987e-09
7098,46,Female,35,Female,0.006847425321136977,1.5353384667607598e-08,445988,25-34,32.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7099,46,Female,35,Male,0.005951456406643052,1.3237813974471844e-08,449580,25-34,32.0,0.0,0,0,0.02935569970848568,4808688,6.104721227179987e-09
7100,46,Female,36,Female,0.006865908001624246,1.5255030831804135e-08,450075,35-44,32.0,0.0,0,73,2.2440023813162204,5746264,3.905150165944726e-07
7101,46,Female,36,Male,0.0059737885988179855,1.3237813974471844e-08,451267,35-44,32.0,0.0,0,81,2.087580739192472,5845040,3.571542263513119e-07
7102,46,Female,37,Female,0.16489253548708255,3.618333768264362e-07,455714,35-44,32.0,5.0,4,73,2.2440023813162204,5746264,3.905150165944726e-07
7103,46,Female,37,Male,0.12886443560668373,2.8240669812206606e-07,456308,35-44,32.0,4.0,4,81,2.087580739192472,5845040,3.571542263513119e-07
7104,46,Female,38,Female,0.16466057316757507,3.4582458728979366e-07,476139,35-44,32.0,5.0,5,73,2.2440023813162204,5746264,3.905150165944726e-07
7105,46,Female,38,Male,0.13501920718555602,2.8240669812206606e-07,478102,35-44,32.0,4.0,7,81,2.087580739192472,5845040,3.571542263513119e-07
7106,46,Female,39,Female,0.16414116750605556,3.059064982883141e-07,536573,35-44,32.0,5.0,7,73,2.2440023813162204,5746264,3.905150165944726e-07
7107,46,Female,39,Male,0.15311752284140676,2.8240669812206606e-07,542188,35-44,32.0,5.0,5,81,2.087580739192472,5845040,3.571542263513119e-07
7108,46,Female,40,Female,0.16396873735134823,2.8911204055278224e-07,567146,35-44,32.0,5.0,3,73,2.2440023813162204,5746264,3.905150165944726e-07
7109,46,Female,40,Male,0.1337989278429706,2.329855259507045e-07,574280,35-44,32.0,4.0,4,81,2.087580739192472,5845040,3.571542263513119e-07
7110,46,Female,41,Female,0.19803182576088932,3.3198519678007556e-07,596508,35-44,32.0,6.0,10,73,2.2440023813162204,5746264,3.905150165944726e-07
7111,46,Female,41,Male,0.17180635090303073,2.8240669812206606e-07,608365,35-44,32.0,5.0,5,81,2.087580739192472,5845040,3.571542263513119e-07
7112,46,Female,42,Female,0.256800435369762,4.0312014996069586e-07,637032,35-44,32.0,8.0,5,73,2.2440023813162204,5746264,3.905150165944726e-07
7113,46,Female,42,Male,0.23970053593731133,3.6712870755868583e-07,652906,35-44,32.0,8.0,8,81,2.087580739192472,5845040,3.571542263513119e-07
7114,46,Female,43,Female,0.31632593860712843,4.7554509356349717e-07,665186,35-44,32.0,10.0,9,73,2.2440023813162204,5746264,3.905150165944726e-07
7115,46,Female,43,Male,0.3075467683142509,4.5185071699530566e-07,680638,35-44,32.0,10.0,15,81,2.087580739192472,5845040,3.571542263513119e-07
7116,46,Female,44,Female,0.37522619207757496,5.556107917161355e-07,675340,35-44,32.0,12.0,18,73,2.2440023813162204,5746264,3.905150165944726e-07
7117,46,Female,44,Male,0.3715894907995428,5.365727264319255e-07,692524,35-44,32.0,12.0,13,81,2.087580739192472,5845040,3.571542263513119e-07
7118,46,Female,45,Female,0.43308906798718,6.308184941645705e-07,686551,35-44,32.0,14.0,12,73,2.2440023813162204,5746264,3.905150165944726e-07
7119,46,Female,45,Male,0.4401637111629013,6.212947358685453e-07,708462,35-44,32.0,14.0,20,81,2.087580739192472,5845040,3.571542263513119e-07
7120,46,Female,46,Female,0.4922405229607236,7.060167453051652e-07,697208,45-49,32.0,16.0,14,50,1.604539235821595,2765380,5.802237796691938e-07
7121,46,Female,46,Male,0.5077594770392765,7.060167453051652e-07,719189,45-49,32.0,16.0,13,53,1.6479005533053233,2837950,5.806658162777086e-07
7122,46,Female,47,Female,0.4376617572615587,6.212947358685453e-07,704435,45-49,32.0,14.0,18,50,1.604539235821595,2765380,5.802237796691938e-07
7123,46,Female,47,Male,0.45071081059900575,6.212947358685453e-07,725438,45-49,32.0,14.0,17,53,1.6479005533053233,2837950,5.806658162777086e-07
7124,46,Female,48,Female,0.37006562425647616,5.365727264319255e-07,689684,45-49,32.0,12.0,11,50,1.604539235821595,2765380,5.802237796691938e-07
7125,46,Female,48,Male,0.37908970436960826,5.365727264319255e-07,706502,45-49,32.0,12.0,16,53,1.6479005533053233,2837950,5.806658162777086e-07
7126,46,Female,49,Female,0.30457133134283676,4.5185071699530566e-07,674053,45-49,32.0,10.0,7,50,1.604539235821595,2765380,5.802237796691938e-07
7127,46,Female,49,Male,0.3103405612974328,4.5185071699530566e-07,686821,45-49,32.0,10.0,7,53,1.6479005533053233,2837950,5.806658162777086e-07
7128,46,Male,6,Female,0.0,0.0,342735,6-9,33.0,0.0,0,0,0.0,1758888,0.0
7129,46,Male,6,Male,0.0,0.0,360842,6-9,33.0,0.0,0,0,0.0,1852932,0.0
7130,46,Male,7,Female,0.0,0.0,343816,6-9,33.0,0.0,0,0,0.0,1758888,0.0
7131,46,Male,7,Male,0.0,0.0,362708,6-9,33.0,0.0,0,0,0.0,1852932,0.0
7132,46,Male,8,Female,0.0,0.0,346600,6-9,33.0,0.0,0,0,0.0,1758888,0.0
7133,46,Male,8,Male,0.0,0.0,365337,6-9,33.0,0.0,0,0,0.0,1852932,0.0
7134,46,Male,9,Female,0.0,0.0,357284,6-9,33.0,0.0,0,0,0.0,1758888,0.0
7135,46,Male,9,Male,0.0,0.0,375297,6-9,33.0,0.0,0,0,0.0,1852932,0.0
7136,46,Male,10,Female,0.0,0.0,368453,6-9,33.0,0.0,0,0,0.0,1758888,0.0
7137,46,Male,10,Male,0.0,0.0,388748,6-9,33.0,0.0,0,0,0.0,1852932,0.0
7138,46,Male,11,Female,0.0,0.0,378081,10-14,33.0,0.0,0,0,0.0,1929961,0.0
7139,46,Male,11,Male,0.0,0.0,399022,10-14,33.0,0.0,0,0,0.0,2031680,0.0
7140,46,Male,12,Female,0.0,0.0,382516,10-14,33.0,0.0,0,0,0.0,1929961,0.0
7141,46,Male,12,Male,0.0,0.0,401939,10-14,33.0,0.0,0,0,0.0,2031680,0.0
7142,46,Male,13,Female,0.0,0.0,392378,10-14,33.0,0.0,0,0,0.0,1929961,0.0
7143,46,Male,13,Male,0.0,0.0,412448,10-14,33.0,0.0,0,0,0.0,2031680,0.0
7144,46,Male,14,Female,0.0,0.0,397535,10-14,33.0,0.0,0,0,0.0,1929961,0.0
7145,46,Male,14,Male,0.0,0.0,418822,10-14,33.0,0.0,0,0,0.0,2031680,0.0
7146,46,Male,15,Female,0.0,0.0,379451,10-14,33.0,0.0,0,0,0.0,1929961,0.0
7147,46,Male,15,Male,0.0,0.0,399449,10-14,33.0,0.0,0,0,0.0,2031680,0.0
7148,46,Male,16,Female,0.0,0.0,374355,15-19,33.0,0.0,0,4,0.10760696590650494,2038194,5.279525202532484e-08
7149,46,Male,16,Male,0.0,0.0,393827,15-19,33.0,0.0,0,2,0.11239303409349508,2138063,5.256769051870552e-08
7150,46,Male,17,Female,0.004857829666815068,1.2793155150268402e-08,379721,15-19,33.0,0.0,0,4,0.10760696590650494,2038194,5.279525202532484e-08
7151,46,Male,17,Male,0.0051421703331849325,1.27931551502684e-08,401947,15-19,33.0,0.0,0,2,0.11239303409349508,2138063,5.256769051870552e-08
7152,46,Male,18,Female,0.004879767436802691,1.2082460375571199e-08,403872,15-19,33.0,0.0,0,4,0.10760696590650494,2038194,5.279525202532484e-08
7153,46,Male,18,Male,0.005120232563197309,1.2082460375571197e-08,423774,15-19,33.0,0.0,0,2,0.11239303409349508,2138063,5.256769051870552e-08
7154,46,Male,19,Female,0.04890163549957004,1.1667971534816644e-07,419110,15-19,33.0,2.0,2,4,0.10760696590650494,2038194,5.279525202532484e-08
7155,46,Male,19,Male,0.05109836450042996,1.1667971534816643e-07,437937,15-19,33.0,2.0,0,2,0.11239303409349508,2138063,5.256769051870552e-08
7156,46,Male,20,Female,0.04896773330331714,1.061893526059929e-07,461136,15-19,33.0,2.0,2,4,0.10760696590650494,2038194,5.279525202532484e-08
7157,46,Male,20,Male,0.051032266696682864,1.0618935260599292e-07,480578,15-19,33.0,2.0,2,2,0.11239303409349508,2138063,5.256769051870552e-08
7158,46,Male,21,Female,0.14689767530725237,3.1150965887615626e-07,471567,20-24,33.0,5.0,2,22,0.7849676050171882,2383278,3.293646838586133e-07
7159,46,Male,21,Male,0.15310232469274765,3.1150965887615626e-07,491485,20-24,33.0,5.0,6,27,0.8150323949828119,2464328,3.307321083000363e-07
7160,46,Male,22,Female,0.392012825999267,8.190293273926407e-07,478631,20-24,33.0,13.0,11,22,0.7849676050171882,2383278,3.293646838586133e-07
7161,46,Male,22,Male,0.40798717400073303,8.190293273926406e-07,498135,20-24,33.0,13.0,12,27,0.8150323949828119,2464328,3.307321083000363e-07
7162,46,Male,23,Female,0.14729526671675433,3.0376609200872416e-07,484897,20-24,33.0,5.0,5,22,0.7849676050171882,2383278,3.293646838586133e-07
7163,46,Male,23,Male,0.1527047332832457,3.037660920087242e-07,502705,20-24,33.0,5.0,2,27,0.8150323949828119,2464328,3.307321083000363e-07
7164,46,Male,24,Female,0.049198717119459195,1.0349149248186053e-07,475389,20-24,33.0,2.0,3,22,0.7849676050171882,2383278,3.293646838586133e-07
7165,46,Male,24,Male,0.05080128288054081,1.0349149248186053e-07,490874,20-24,33.0,2.0,6,27,0.8150323949828119,2464328,3.307321083000363e-07
7166,46,Male,25,Female,0.049563119874455275,1.0483026407791824e-07,472794,20-24,33.0,2.0,1,22,0.7849676050171882,2383278,3.293646838586133e-07
7167,46,Male,25,Male,0.05043688012554473,1.0483026407791825e-07,481129,20-24,33.0,2.0,1,27,0.8150323949828119,2464328,3.307321083000363e-07
7168,46,Male,26,Female,0.004955674258506639,1.0436953495022617e-08,474820,25-34,33.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7169,46,Male,26,Male,0.005044325741493361,1.0436953495022617e-08,483314,25-34,33.0,0.0,0,0,0.035558958186596455,4808688,7.394731824272329e-09
7170,46,Male,27,Female,0.004961888048862857,1.0359323494738499e-08,478978,25-34,33.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7171,46,Male,27,Male,0.0050381119511371435,1.03593234947385e-08,486336,25-34,33.0,0.0,0,0,0.035558958186596455,4808688,7.394731824272329e-09
7172,46,Male,28,Female,0.0,0.0,492891,25-34,33.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7173,46,Male,28,Male,0.0,0.0,501166,25-34,33.0,0.0,0,0,0.035558958186596455,4808688,7.394731824272329e-09
7174,46,Male,29,Female,0.0,0.0,496952,25-34,33.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7175,46,Male,29,Male,0.0,0.0,503461,25-34,33.0,0.0,0,0,0.035558958186596455,4808688,7.394731824272329e-09
7176,46,Male,30,Female,0.0,0.0,493679,25-34,33.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7177,46,Male,30,Male,0.0,0.0,497543,25-34,33.0,0.0,0,0,0.035558958186596455,4808688,7.394731824272329e-09
7178,46,Male,31,Female,0.0023666861430369475,4.916532798966597e-09,481373,25-34,33.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7179,46,Male,31,Male,0.0023833138569630524,4.916532798966596e-09,484755,25-34,33.0,0.0,0,0,0.035558958186596455,4808688,7.394731824272329e-09
7180,46,Male,32,Female,0.0023657251336807,5.073778074015206e-09,466265,25-34,33.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7181,46,Male,32,Male,0.0023842748663192997,5.073778074015206e-09,469921,25-34,33.0,0.0,0,0,0.035558958186596455,4808688,7.394731824272329e-09
7182,46,Male,33,Female,0.006840699264604153,1.463341953747752e-08,467471,25-34,33.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7183,46,Male,33,Male,0.006909300735395848,1.4633419537477518e-08,472159,25-34,33.0,0.0,0,0,0.035558958186596455,4808688,7.394731824272329e-09
7184,46,Male,34,Female,0.006852943643575272,1.4978849863992045e-08,457508,25-34,33.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7185,46,Male,34,Male,0.0068970563564247295,1.4978849863992045e-08,460453,25-34,33.0,0.0,0,0,0.035558958186596455,4808688,7.394731824272329e-09
7186,46,Male,35,Female,0.006847425321136977,1.5353384667607598e-08,445988,25-34,33.0,0.0,0,0,0.035191041813403545,4755925,7.3994105906639706e-09
7187,46,Male,35,Male,0.006902574678863022,1.5353384667607594e-08,449580,25-34,33.0,0.0,0,0,0.035558958186596455,4808688,7.394731824272329e-09
7188,46,Male,36,Female,0.006865908001624246,1.5255030831804135e-08,450075,35-44,33.0,0.0,0,61,2.2440023813162204,5746264,3.905150165944726e-07
7189,46,Male,36,Male,0.006884091998375755,1.525503083180413e-08,451267,35-44,33.0,0.0,0,73,2.28974761868378,5845040,3.9174199298615235e-07
7190,46,Male,37,Female,0.16489253548708255,3.618333768264362e-07,455714,35-44,33.0,5.0,4,61,2.2440023813162204,5746264,3.905150165944726e-07
7191,46,Male,37,Male,0.16510746451291744,3.618333768264362e-07,456308,35-44,33.0,5.0,7,73,2.28974761868378,5845040,3.9174199298615235e-07
7192,46,Male,38,Female,0.16466057316757507,3.4582458728979366e-07,476139,35-44,33.0,5.0,2,61,2.2440023813162204,5746264,3.905150165944726e-07
7193,46,Male,38,Male,0.16533942683242495,3.458245872897937e-07,478102,35-44,33.0,5.0,9,73,2.28974761868378,5845040,3.9174199298615235e-07
7194,46,Male,39,Female,0.16414116750605556,3.059064982883141e-07,536573,35-44,33.0,5.0,5,61,2.2440023813162204,5746264,3.905150165944726e-07
7195,46,Male,39,Male,0.16585883249394445,3.059064982883141e-07,542188,35-44,33.0,5.0,6,73,2.28974761868378,5845040,3.9174199298615235e-07
7196,46,Male,40,Female,0.16396873735134823,2.8911204055278224e-07,567146,35-44,33.0,5.0,4,61,2.2440023813162204,5746264,3.905150165944726e-07
7197,46,Male,40,Male,0.16603126264865178,2.8911204055278224e-07,574280,35-44,33.0,5.0,4,73,2.28974761868378,5845040,3.9174199298615235e-07
7198,46,Male,41,Female,0.19803182576088932,3.3198519678007556e-07,596508,35-44,33.0,7.0,4,61,2.2440023813162204,5746264,3.905150165944726e-07
7199,46,Male,41,Male,0.20196817423911068,3.3198519678007556e-07,608365,35-44,33.0,7.0,7,73,2.28974761868378,5845040,3.9174199298615235e-07
7200,46,Male,42,Female,0.256800435369762,4.0312014996069586e-07,637032,35-44,33.0,8.0,8,61,2.2440023813162204,5746264,3.905150165944726e-07
7201,46,Male,42,Male,0.263199564630238,4.0312014996069575e-07,652906,35-44,33.0,9.0,9,73,2.28974761868378,5845040,3.9174199298615235e-07
7202,46,Male,43,Female,0.31632593860712843,4.7554509356349717e-07,665186,35-44,33.0,10.0,10,61,2.2440023813162204,5746264,3.905150165944726e-07
7203,46,Male,43,Male,0.3236740613928716,4.7554509356349717e-07,680638,35-44,33.0,11.0,7,73,2.28974761868378,5845040,3.9174199298615235e-07
7204,46,Male,44,Female,0.37522619207757496,5.556107917161355e-07,675340,35-44,33.0,12.0,14,61,2.2440023813162204,5746264,3.905150165944726e-07
7205,46,Male,44,Male,0.38477380792242505,5.556107917161355e-07,692524,35-44,33.0,13.0,11,73,2.28974761868378,5845040,3.9174199298615235e-07
7206,46,Male,45,Female,0.43308906798718,6.308184941645705e-07,686551,35-44,33.0,14.0,10,61,2.2440023813162204,5746264,3.905150165944726e-07
7207,46,Male,45,Male,0.44691093201281995,6.308184941645705e-07,708462,35-44,33.0,15.0,13,73,2.28974761868378,5845040,3.9174199298615235e-07
7208,46,Male,46,Female,0.4922405229607236,7.060167453051652e-07,697208,45-49,33.0,16.0,17,51,1.6181978258221787,2765380,5.851629164245705e-07
7209,46,Male,46,Male,0.5077594770392764,7.060167453051651e-07,719189,45-49,33.0,17.0,22,68,1.647900553305323,2837950,5.806658162777085e-07
7210,46,Male,47,Female,0.43353696447166995,6.154392732781164e-07,704435,45-49,33.0,14.0,15,51,1.6181978258221787,2765380,5.851629164245705e-07
7211,46,Male,47,Male,0.45071081059900575,6.212947358685453e-07,725438,45-49,33.0,15.0,19,68,1.647900553305323,2837950,5.806658162777085e-07
7212,46,Male,48,Female,0.375422644260865,5.443400807628784e-07,689684,45-49,33.0,12.0,15,51,1.6181978258221787,2765380,5.851629164245705e-07
7213,46,Male,48,Male,0.3790897043696082,5.365727264319254e-07,706502,45-49,33.0,13.0,16,68,1.647900553305323,2837950,5.806658162777085e-07
7214,46,Male,49,Female,0.3169976941289201,4.7028600737467246e-07,674053,45-49,33.0,10.0,4,51,1.6181978258221787,2765380,5.851629164245705e-07
7215,46,Male,49,Male,0.3103405612974328,4.5185071699530566e-07,686821,45-49,33.0,10.0,11,68,1.647900553305323,2837950,5.806658162777085e-07
7216,47,Female,6,Female,0.0,0.0,342735,6-9,32.0,0.0,0,0,0.0,1758888,0.0
7217,47,Female,6,Male,0.0,0.0,360842,6-9,32.0,0.0,0,0,0.0,1852932,0.0
7218,47,Female,7,Female,0.0,0.0,343816,6-9,32.0,0.0,0,0,0.0,1758888,0.0
7219,47,Female,7,Male,0.0,0.0,362708,6-9,32.0,0.0,0,0,0.0,1852932,0.0
7220,47,Female,8,Female,0.0,0.0,346600,6-9,32.0,0.0,0,0,0.0,1758888,0.0
7221,47,Female,8,Male,0.0,0.0,365337,6-9,32.0,0.0,0,0,0.0,1852932,0.0
7222,47,Female,9,Female,0.0,0.0,357284,6-9,32.0,0.0,0,0,0.0,1758888,0.0
7223,47,Female,9,Male,0.0,0.0,375297,6-9,32.0,0.0,0,0,0.0,1852932,0.0
7224,47,Female,10,Female,0.0,0.0,368453,6-9,32.0,0.0,0,0,0.0,1758888,0.0
7225,47,Female,10,Male,0.0,0.0,388748,6-9,32.0,0.0,0,0,0.0,1852932,0.0
7226,47,Female,11,Female,0.0,0.0,378081,10-14,32.0,0.0,0,0,0.0,1929961,0.0
7227,47,Female,11,Male,0.0,0.0,399022,10-14,32.0,0.0,0,0,0.0,2031680,0.0
7228,47,Female,12,Female,0.0,0.0,382516,10-14,32.0,0.0,0,0,0.0,1929961,0.0
7229,47,Female,12,Male,0.0,0.0,401939,10-14,32.0,0.0,0,0,0.0,2031680,0.0
7230,47,Female,13,Female,0.0,0.0,392378,10-14,32.0,0.0,0,0,0.0,1929961,0.0
7231,47,Female,13,Male,0.0,0.0,412448,10-14,32.0,0.0,0,0,0.0,2031680,0.0
7232,47,Female,14,Female,0.0,0.0,397535,10-14,32.0,0.0,0,0,0.0,1929961,0.0
7233,47,Female,14,Male,0.0,0.0,418822,10-14,32.0,0.0,0,0,0.0,2031680,0.0
7234,47,Female,15,Female,0.0,0.0,379451,10-14,32.0,0.0,0,0,0.0,1929961,0.0
7235,47,Female,15,Male,0.0,0.0,399449,10-14,32.0,0.0,0,0,0.0,2031680,0.0
7236,47,Female,16,Female,0.0,0.0,374355,15-19,32.0,0.0,0,0,0.05873766429007683,2038194,2.8818485526930623e-08
7237,47,Female,16,Male,0.0,0.0,393827,15-19,32.0,0.0,0,1,0.03963632434488938,2138063,1.8538426765202607e-08
7238,47,Female,17,Female,0.0,0.0,379721,15-19,32.0,0.0,0,0,0.05873766429007683,2038194,2.8818485526930623e-08
7239,47,Female,17,Male,0.0,0.0,401947,15-19,32.0,0.0,0,1,0.03963632434488938,2138063,1.8538426765202607e-08
7240,47,Female,18,Female,0.004879767436802691,1.2082460375571199e-08,403872,15-19,32.0,0.0,0,0,0.05873766429007683,2038194,2.8818485526930623e-08
7241,47,Female,18,Male,0.002963717756751824,6.993628105433141e-09,423774,15-19,32.0,0.0,0,1,0.03963632434488938,2138063,1.8538426765202607e-08
7242,47,Female,19,Female,0.004890163549957004,1.1667971534816644e-08,419110,15-19,32.0,0.0,0,0,0.05873766429007683,2038194,2.8818485526930623e-08
7243,47,Female,19,Male,0.0030627685116090732,6.993628105433141e-09,437937,15-19,32.0,0.0,0,1,0.03963632434488938,2138063,1.8538426765202607e-08
7244,47,Female,20,Female,0.04896773330331714,1.061893526059929e-07,461136,15-19,32.0,2.0,0,0,0.05873766429007683,2038194,2.8818485526930623e-08
7245,47,Female,20,Male,0.03360983807652848,6.99362810543314e-08,480578,15-19,32.0,1.0,1,1,0.03963632434488938,2138063,1.8538426765202607e-08
7246,47,Female,21,Female,0.04896589176908412,1.0383655295871874e-07,471567,20-24,32.0,2.0,0,28,0.7859173506629871,2383278,3.297631877871516e-07
7247,47,Female,21,Male,0.034372633093988074,6.99362810543314e-08,491485,20-24,32.0,1.0,0,9,0.5567823855685087,2464328,2.2593680125718195e-07
7248,47,Female,22,Female,0.14700480974972513,3.071359977722403e-07,478631,20-24,32.0,5.0,4,28,0.7859173506629871,2383278,3.297631877871516e-07
7249,47,Female,22,Male,0.10451312808899813,2.0980884316299422e-07,498135,20-24,32.0,3.0,2,9,0.5567823855685087,2464328,2.2593680125718195e-07
7250,47,Female,23,Female,0.3927873779113449,8.100429120232645e-07,484897,20-24,32.0,13.0,18,28,0.7859173506629871,2383278,3.297631877871516e-07
7251,47,Female,23,Male,0.28125854533934136,5.594902484346512e-07,502705,20-24,32.0,9.0,6,9,0.5567823855685087,2464328,2.2593680125718195e-07
7252,47,Female,24,Female,0.14759615135837761,3.1047447744558167e-07,475389,20-24,32.0,5.0,5,28,0.7859173506629871,2383278,3.297631877871516e-07
7253,47,Female,24,Male,0.10298970607879163,2.0980884316299422e-07,490874,20-24,32.0,3.0,1,9,0.5567823855685087,2464328,2.2593680125718195e-07
7254,47,Female,25,Female,0.049563119874455275,1.0483026407791824e-07,472794,20-24,32.0,2.0,1,28,0.7859173506629871,2383278,3.297631877871516e-07
7255,47,Female,25,Male,0.033648372967389414,6.99362810543314e-08,481129,20-24,32.0,1.0,0,9,0.5567823855685087,2464328,2.2593680125718195e-07
7256,47,Female,26,Female,0.04955674258506639,1.0436953495022617e-07,474820,25-34,32.0,2.0,2,2,0.07790625302567172,4755925,1.638088342975798e-08
7257,47,Female,26,Male,0.03380118374149313,6.99362810543314e-08,483314,25-34,32.0,1.0,1,1,0.05675856439697791,4808688,1.1803336876290978e-08
7258,47,Female,27,Female,0.004961888048862857,1.0359323494738499e-08,478978,25-34,32.0,0.0,0,2,0.07790625302567172,4755925,1.638088342975798e-08
7259,47,Female,27,Male,0.003401253118283932,6.993628105433141e-09,486336,25-34,32.0,0.0,0,1,0.05675856439697791,4808688,1.1803336876290978e-08
7260,47,Female,28,Female,0.004958377638304443,1.005978530406204e-08,492891,25-34,32.0,0.0,0,2,0.07790625302567172,4755925,1.638088342975798e-08
7261,47,Female,28,Male,0.0035049686230875054,6.993628105433141e-09,501166,25-34,32.0,0.0,0,1,0.05675856439697791,4808688,1.1803336876290978e-08
7262,47,Female,29,Female,0.0,0.0,496952,25-34,32.0,0.0,0,2,0.07790625302567172,4755925,1.638088342975798e-08
7263,47,Female,29,Male,0.0,0.0,503461,25-34,32.0,0.0,0,1,0.05675856439697791,4808688,1.1803336876290978e-08
7264,47,Female,30,Female,0.0,0.0,493679,25-34,32.0,0.0,0,2,0.07790625302567172,4755925,1.638088342975798e-08
7265,47,Female,30,Male,0.0,0.0,497543,25-34,32.0,0.0,0,1,0.05675856439697791,4808688,1.1803336876290978e-08
7266,47,Female,31,Female,0.0,0.0,481373,25-34,32.0,0.0,0,2,0.07790625302567172,4755925,1.638088342975798e-08
7267,47,Female,31,Male,0.0,0.0,484755,25-34,32.0,0.0,0,1,0.05675856439697791,4808688,1.1803336876290978e-08
7268,47,Female,32,Female,0.0023657251336807,5.073778074015206e-09,466265,25-34,32.0,0.0,0,2,0.07790625302567172,4755925,1.638088342975798e-08
7269,47,Female,32,Male,0.002054032945583279,4.371017565895713e-09,469921,25-34,32.0,0.0,0,1,0.05675856439697791,4808688,1.1803336876290978e-08
